pair_id,sentence,label,corruption_type,phenomenon,source
tone_0313,Èyí jẹ́ àṣeyege ìwádìí ìjìnlẹ̀ẹ wa.,correct,none,tone,menyo20k
tone_0313,Eyi jẹ aṣeyege iwadii ijinlẹẹ wa.,incorrect,strip_all,tone,menyo20k
tone_0313,Èyí jẹ́ àṣeyege ìwádìí íjìnlẹ̀ẹ wa.,incorrect,single_flip,tone,menyo20k
tone_0313,Èyí jẹ́ àṣeyege ìwádìi ìjìnlẹ̀ẹ wa.,incorrect,single_delete,tone,menyo20k
tone_0314,--- Real Madrid pegedé sínú àṣekágbá ìdíje UEFA champions league.,correct,none,tone,menyo20k
tone_0314,--- Real Madrid pegede sinu aṣekagba idije UEFA champions league.,incorrect,strip_all,tone,menyo20k
tone_0314,--- Real Madrid pegedé sínú àṣekágbá ídíje UEFA champions league.,incorrect,single_flip,tone,menyo20k
tone_0314,--- Real Madrid pegede sínú àṣekágbá ìdíje UEFA champions league.,incorrect,single_delete,tone,menyo20k
tone_0315,"O jẹbẹ, o mubẹ, o babẹ jẹ́.",correct,none,tone,menyo20k
tone_0315,"O jẹbẹ, o mubẹ, o babẹ jẹ.",incorrect,strip_all,tone,menyo20k
tone_0315,"O jẹbẹ, o mubẹ, o babẹ jẹ̀.",incorrect,single_flip,tone,menyo20k
tone_0315,"O jẹbẹ, o mubẹ, o babẹ jẹ.",incorrect,single_delete,tone,menyo20k
tone_0316,Ẹlẹ́kún sunkún ó bá tirẹ̀ lọ; aláròpa ìbá sunkún kò dákẹ́.,correct,none,tone,menyo20k
tone_0316,Ẹlẹkun sunkun o ba tirẹ lọ; alaropa iba sunkun ko dakẹ.,incorrect,strip_all,tone,menyo20k
tone_0316,Ẹlẹ́kún sunkún ó bá tirẹ̀ lọ; alàròpa ìbá sunkún kò dákẹ́.,incorrect,single_flip,tone,menyo20k
tone_0316,Ẹlẹ́kún sunkún ó bá tirẹ̀ lọ; aláròpa ìbá sunkún kò dakẹ́.,incorrect,single_delete,tone,menyo20k
tone_0317,Olúmọ Ẹ̀gbá ò ṣéé gbé.,correct,none,tone,menyo20k
tone_0317,Olumọ Ẹgba o ṣee gbe.,incorrect,strip_all,tone,menyo20k
tone_0317,Olúmọ Ẹ̀gbá ò ṣèé gbé.,incorrect,single_flip,tone,menyo20k
tone_0317,Olúmọ Ẹ̀gbá ò ṣée gbé.,incorrect,single_delete,tone,menyo20k
tone_0318,Ìmìtìtì Ilẹ̀ Ṣọsẹ́ Ní Orílẹ̀-Èdè Philippines,correct,none,tone,menyo20k
tone_0318,Imititi Ilẹ Ṣọsẹ Ni Orilẹ-Ede Philippines,incorrect,strip_all,tone,menyo20k
tone_0318,Ímìtìtì Ilẹ̀ Ṣọsẹ́ Ní Orílẹ̀-Èdè Philippines,incorrect,single_flip,tone,menyo20k
tone_0318,Ìmìtìtì Ilẹ̀ Ṣọsẹ́ Ní Orílẹ̀-Edè Philippines,incorrect,single_delete,tone,menyo20k
tone_0319,"Ajìnfìn, má ta ojú ilé; ọ̀pọ̀lọ́ jìnfìn má ta ojú àtijáde.",correct,none,tone,menyo20k
tone_0319,"Ajinfin, ma ta oju ile; ọpọlọ jinfin ma ta oju atijade.",incorrect,strip_all,tone,menyo20k
tone_0319,"Ajìnfìn, má ta ojú ilé; ọ̀pọ́lọ́ jìnfìn má ta ojú àtijáde.",incorrect,single_flip,tone,menyo20k
tone_0319,"Ajìnfìn, má ta ojú ilé; ọ̀pọ̀lọ jìnfìn má ta ojú àtijáde.",incorrect,single_delete,tone,menyo20k
tone_0320,Ọ̀gá sọ pé Tinú ò gbọdọ̀ ké. Ọgá tún sọ pé...,correct,none,tone,menyo20k
tone_0320,Ọga sọ pe Tinu o gbọdọ ke. Ọga tun sọ pe...,incorrect,strip_all,tone,menyo20k
tone_0320,Ọ́gá sọ pé Tinú ò gbọdọ̀ ké. Ọgá tún sọ pé...,incorrect,single_flip,tone,menyo20k
tone_0320,Ọ̀gá sọ pé Tinú ò gbọdọ ké. Ọgá tún sọ pé...,incorrect,single_delete,tone,menyo20k
tone_0321,Daríkiri sí ọ̀tún síta òǹkà ìsàlẹ̀ ti ìdá,correct,none,tone,menyo20k
tone_0321,Darikiri si ọtun sita onka isalẹ ti ida,incorrect,strip_all,tone,menyo20k
tone_0321,Daríkiri sí ọ̀tún sìta òǹkà ìsàlẹ̀ ti ìdá,incorrect,single_flip,tone,menyo20k
tone_0321,Daríkiri sí ọ̀tún síta òǹkà ìsàlẹ̀ ti ìda,incorrect,single_delete,tone,menyo20k
tone_0322,A lo afárá oyin méjílà àti ẹ̀da afárá oyin méjílà láti dáààbòbo saare ilẹ̀-oko kan.,correct,none,tone,menyo20k
tone_0322,A lo afara oyin mejila ati ẹda afara oyin mejila lati daaabobo saare ilẹ-oko kan.,incorrect,strip_all,tone,menyo20k
tone_0322,A lo afárá oyin méjílà àti ẹ̀da afárá oyin méjílà làti dáààbòbo saare ilẹ̀-oko kan.,incorrect,single_flip,tone,menyo20k
tone_0322,A lo afárá oyin méjílà àti ẹ̀da afárá oyin méjílà láti daààbòbo saare ilẹ̀-oko kan.,incorrect,single_delete,tone,menyo20k
tone_0323,MB: Àwọn ọ̀nà àbáyọ tó rọrùn sí àwọn ìṣòro àmúdijú.,correct,none,tone,menyo20k
tone_0323,MB: Awọn ọna abayọ to rọrun si awọn iṣoro amudiju.,incorrect,strip_all,tone,menyo20k
tone_0323,MB: Àwọn ọ̀nà àbáyọ tó rọrùn sí áwọn ìṣòro àmúdijú.,incorrect,single_flip,tone,menyo20k
tone_0323,MB: Àwọn ọ̀nà àbáyọ tó rọrùn sí àwọn ìṣòro amúdijú.,incorrect,single_delete,tone,menyo20k
tone_0324,"""""""Àlàmú gbaradì,"""" á pàpà sọ fún un """"A jọ ń lọ rí Èṣùníyì nísìnyí.""""""",correct,none,tone,menyo20k
tone_0324,"""""""Alamu gbaradi,"""" a papa sọ fun un """"A jọ n lọ ri Eṣuniyi nisinyi.""""""",incorrect,strip_all,tone,menyo20k
tone_0324,"""""""Àlàmú gbaradì,"""" á pàpà sọ fùn un """"A jọ ń lọ rí Èṣùníyì nísìnyí.""""""",incorrect,single_flip,tone,menyo20k
tone_0324,"""""""Àlàmú gbaradì,"""" á pàpà sọ fún un """"A jọ ń lọ rí Èṣùníyì nísinyí.""""""",incorrect,single_delete,tone,menyo20k
tone_0325,"Ní báyìí, ọ̀wọ́n yìí jẹ́ kí ìwà-ìbàjẹ́ tàn kálẹ̀ ní ẹ̀ka náà.",correct,none,tone,menyo20k
tone_0325,"Ni bayii, ọwọn yii jẹ ki iwa-ibajẹ tan kalẹ ni ẹka naa.",incorrect,strip_all,tone,menyo20k
tone_0325,"Ní báyìí, ọ̀wọ́n yìì jẹ́ kí ìwà-ìbàjẹ́ tàn kálẹ̀ ní ẹ̀ka náà.",incorrect,single_flip,tone,menyo20k
tone_0325,"Ní báyìí, ọ̀wọ́n yìí jẹ kí ìwà-ìbàjẹ́ tàn kálẹ̀ ní ẹ̀ka náà.",incorrect,single_delete,tone,menyo20k
tone_0326,Fún àwọn eré ìdárayá mìíràn ní èdè Gẹ̀ẹ́sì kan síi.,correct,none,tone,menyo20k
tone_0326,Fun awọn ere idaraya miiran ni ede Gẹẹsi kan sii.,incorrect,strip_all,tone,menyo20k
tone_0326,Fún àwọn eré ìdárayá mìíràn ní èdè Gẹ̀ẹ̀sì kan síi.,incorrect,single_flip,tone,menyo20k
tone_0326,Fún àwọn eré ìdárayá mìíràn ní èdè Gẹ̀ẹ́sì kan sii.,incorrect,single_delete,tone,menyo20k
tone_0327,Ẹní mọ owóó lò lowó ń bá gbé.,correct,none,tone,menyo20k
tone_0327,Ẹni mọ owoo lo lowo n ba gbe.,incorrect,strip_all,tone,menyo20k
tone_0327,Ẹnì mọ owóó lò lowó ń bá gbé.,incorrect,single_flip,tone,menyo20k
tone_0327,Ẹní mọ owóó lò lowó ń ba gbé.,incorrect,single_delete,tone,menyo20k
tone_0328,Lékèélékèé ò yé ẹyin dúdú; funfun ni wọ́n ńy é ẹyin wọn.,correct,none,tone,menyo20k
tone_0328,Lekeelekee o ye ẹyin dudu; funfun ni wọn ny e ẹyin wọn.,incorrect,strip_all,tone,menyo20k
tone_0328,Lékèélékèè ò yé ẹyin dúdú; funfun ni wọ́n ńy é ẹyin wọn.,incorrect,single_flip,tone,menyo20k
tone_0328,Lékèélékèé ò yé ẹyin dúdú; funfun ni wọn ńy é ẹyin wọn.,incorrect,single_delete,tone,menyo20k
tone_0329,--- Wọn yóò ṣàmúlò ẹ̀rọ ìgbàlódé VAR nílẹ̀ Áfíríkà.,correct,none,tone,menyo20k
tone_0329,--- Wọn yoo ṣamulo ẹrọ igbalode VAR nilẹ Afirika.,incorrect,strip_all,tone,menyo20k
tone_0329,--- Wọn yóò ṣàmúlò ẹ̀rọ ìgbàlódé VAR nílẹ̀ Àfíríkà.,incorrect,single_flip,tone,menyo20k
tone_0329,--- Wọn yóò ṣàmúlò ẹrọ ìgbàlódé VAR nílẹ̀ Áfíríkà.,incorrect,single_delete,tone,menyo20k
tone_0330,Ìbọ́n dídá olówó ló ní kíwọ̀fà rín rín rín kó sọ àdá nù.,correct,none,tone,menyo20k
tone_0330,Ibọn dida olowo lo ni kiwọfa rin rin rin ko sọ ada nu.,incorrect,strip_all,tone,menyo20k
tone_0330,Ìbọ́n dídá olówó ló ní kíwọ̀fà rín rín rín kò sọ àdá nù.,incorrect,single_flip,tone,menyo20k
tone_0330,Ìbọ́n dídá olowó ló ní kíwọ̀fà rín rín rín kó sọ àdá nù.,incorrect,single_delete,tone,menyo20k
tone_0331,Kà sí i: Nàìjíríà: Gbígbógun ti àpọ̀jù ìkórìíra ẹ̀yà tẹ̀gbintẹ̀gbin - lójúkorojú àti lórí ayélujára,correct,none,tone,menyo20k
tone_0331,Ka si i: Naijiria: Gbigbogun ti apọju ikoriira ẹya tẹgbintẹgbin - lojukoroju ati lori ayelujara,incorrect,strip_all,tone,menyo20k
tone_0331,Kà sí i: Nàìjíríà: Gbígbógun ti àpọ̀jù ìkórìíra ẹ̀yà tẹ̀gbintẹ́gbin - lójúkorojú àti lórí ayélujára,incorrect,single_flip,tone,menyo20k
tone_0331,Kà sí i: Nàìjíríà: Gbígbógun ti àpọ̀jù ìkórìíra ẹ̀ya tẹ̀gbintẹ̀gbin - lójúkorojú àti lórí ayélujára,incorrect,single_delete,tone,menyo20k
tone_0332,Àwọn àsọtẹ́lẹ̀ wọ̀nyí bàmi bí onígbèraga.,correct,none,tone,menyo20k
tone_0332,Awọn asọtẹlẹ wọnyi bami bi onigberaga.,incorrect,strip_all,tone,menyo20k
tone_0332,Áwọn àsọtẹ́lẹ̀ wọ̀nyí bàmi bí onígbèraga.,incorrect,single_flip,tone,menyo20k
tone_0332,Àwọn àsọtẹ́lẹ̀ wọ̀nyí bami bí onígbèraga.,incorrect,single_delete,tone,menyo20k
tone_0333,"Ẹni tó mọ ẹtu ní ń kì í ní “òbèjé, ẹlẹ́sẹ̀ ọwọ̀.”",correct,none,tone,menyo20k
tone_0333,"Ẹni to mọ ẹtu ni n ki i ni “obeje, ẹlẹsẹ ọwọ.”",incorrect,strip_all,tone,menyo20k
tone_0333,"Ẹni tó mọ ẹtu ní ń kì í ní “òbèjé, ẹlẹ̀sẹ̀ ọwọ̀.”",incorrect,single_flip,tone,menyo20k
tone_0333,"Ẹni tó mọ ẹtu ní ń kì í ní “òbèjé, ẹlẹsẹ̀ ọwọ̀.”",incorrect,single_delete,tone,menyo20k
tone_0334,"Àwọn ọmọ ilẹ̀ Adúláwọ̀ ní láti ṣe é, pẹ̀lú àjọṣepọ̀ gbogbo àwọn ènìyàn tókù.",correct,none,tone,menyo20k
tone_0334,"Awọn ọmọ ilẹ Adulawọ ni lati ṣe e, pẹlu ajọṣepọ gbogbo awọn eniyan toku.",incorrect,strip_all,tone,menyo20k
tone_0334,"Áwọn ọmọ ilẹ̀ Adúláwọ̀ ní láti ṣe é, pẹ̀lú àjọṣepọ̀ gbogbo àwọn ènìyàn tókù.",incorrect,single_flip,tone,menyo20k
tone_0334,"Àwọn ọmọ ilẹ̀ Aduláwọ̀ ní láti ṣe é, pẹ̀lú àjọṣepọ̀ gbogbo àwọn ènìyàn tókù.",incorrect,single_delete,tone,menyo20k
tone_0335,Ojú kan tí gbogbo ènìyàn dúró sí ti kún.,correct,none,tone,menyo20k
tone_0335,Oju kan ti gbogbo eniyan duro si ti kun.,incorrect,strip_all,tone,menyo20k
tone_0335,Ojú kan tí gbogbo ènìyàn dúrò sí ti kún.,incorrect,single_flip,tone,menyo20k
tone_0335,Ojú kan tí gbogbo enìyàn dúró sí ti kún.,incorrect,single_delete,tone,menyo20k
tone_0336,Ẹrù ọjà pẹ̀lú àkórí nípa Jamaica di títà lórí ayélujára,correct,none,tone,menyo20k
tone_0336,Ẹru ọja pẹlu akori nipa Jamaica di tita lori ayelujara,incorrect,strip_all,tone,menyo20k
tone_0336,Ẹrù ọjà pẹ̀lú àkórí nípa Jamaica di títà lórí ayélujàra,incorrect,single_flip,tone,menyo20k
tone_0336,Ẹrù ọjà pẹ̀lú àkórí nipa Jamaica di títà lórí ayélujára,incorrect,single_delete,tone,menyo20k
tone_0337,Pala-pálà kì í ṣe ẹran àjẹgbé; ẹ ṣáà máa mu àgúnmu.,correct,none,tone,menyo20k
tone_0337,Pala-pala ki i ṣe ẹran ajẹgbe; ẹ ṣaa maa mu agunmu.,incorrect,strip_all,tone,menyo20k
tone_0337,Pala-pálà kí í ṣe ẹran àjẹgbé; ẹ ṣáà máa mu àgúnmu.,incorrect,single_flip,tone,menyo20k
tone_0337,Pala-palà kì í ṣe ẹran àjẹgbé; ẹ ṣáà máa mu àgúnmu.,incorrect,single_delete,tone,menyo20k
tone_0338,"Lónìí, a ní ju ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún 60 lọ.",correct,none,tone,menyo20k
tone_0338,"Lonii, a ni ju ẹgbẹrun-lọna-ẹgbẹrun 60 lọ.",incorrect,strip_all,tone,menyo20k
tone_0338,"Lónìí, a ní ju ẹgbẹ́rún-lọ́nà-ẹgbẹ̀rún 60 lọ.",incorrect,single_flip,tone,menyo20k
tone_0338,"Lónìí, a ní ju ẹgbẹ̀rún-lọnà-ẹgbẹ̀rún 60 lọ.",incorrect,single_delete,tone,menyo20k
tone_0339,Bóyá nǹkan mìíràn ló máa kán báyẹn.,correct,none,tone,menyo20k
tone_0339,Boya nnkan miiran lo maa kan bayẹn.,incorrect,strip_all,tone,menyo20k
tone_0339,Bóyá nǹkan mìírán ló máa kán báyẹn.,incorrect,single_flip,tone,menyo20k
tone_0339,Bóyá nǹkan miíràn ló máa kán báyẹn.,incorrect,single_delete,tone,menyo20k
tone_0340,"Àmọ́ adájọ́ kò tíì dájọ́, àbálọ-bábọ̀ ọ̀rọ̀ di lẹ́yìn oṣù kan.",correct,none,tone,menyo20k
tone_0340,"Amọ adajọ ko tii dajọ, abalọ-babọ ọrọ di lẹyin oṣu kan.",incorrect,strip_all,tone,menyo20k
tone_0340,"Àmọ́ adájọ́ kò tíì dájọ́, àbálọ-bábọ̀ ọ̀rọ́ di lẹ́yìn oṣù kan.",incorrect,single_flip,tone,menyo20k
tone_0340,"Àmọ́ adájọ́ kò tíì dájọ́, àbalọ-bábọ̀ ọ̀rọ̀ di lẹ́yìn oṣù kan.",incorrect,single_delete,tone,menyo20k
tone_0341,--- Wón tẹ́ Olóògbé Augustina Okechukwu sáfẹ́fẹ́ rere nílùú Enugu.,correct,none,tone,menyo20k
tone_0341,--- Won tẹ Oloogbe Augustina Okechukwu safẹfẹ rere niluu Enugu.,incorrect,strip_all,tone,menyo20k
tone_0341,--- Wón tẹ́ Olóògbé Augustina Okechukwu sàfẹ́fẹ́ rere nílùú Enugu.,incorrect,single_flip,tone,menyo20k
tone_0341,--- Wón tẹ́ Olóògbé Augustina Okechukwu sáfẹfẹ́ rere nílùú Enugu.,incorrect,single_delete,tone,menyo20k
tone_0342,Àwọn ìmọ̀-ẹ̀rọ tó yanilẹ́nu wà níta níbẹ̀ yẹn.,correct,none,tone,menyo20k
tone_0342,Awọn imọ-ẹrọ to yanilẹnu wa nita nibẹ yẹn.,incorrect,strip_all,tone,menyo20k
tone_0342,Àwọn ìmọ̀-ẹ̀rọ tò yanilẹ́nu wà níta níbẹ̀ yẹn.,incorrect,single_flip,tone,menyo20k
tone_0342,Àwọn ìmọ̀-ẹ̀rọ tó yanilẹ́nu wa níta níbẹ̀ yẹn.,incorrect,single_delete,tone,menyo20k
tone_0343,"Látìgbà tí mo ti ń bá yín ṣiṣẹ́, mo ní ìfọ̀kànbalẹ̀ tó kojá àfẹnusọ.",correct,none,tone,menyo20k
tone_0343,"Latigba ti mo ti n ba yin ṣiṣẹ, mo ni ifọkanbalẹ to koja afẹnusọ.",incorrect,strip_all,tone,menyo20k
tone_0343,"Látìgbà tí mo ti ń bá yín ṣiṣẹ́, mo nì ìfọ̀kànbalẹ̀ tó kojá àfẹnusọ.",incorrect,single_flip,tone,menyo20k
tone_0343,"Látìgba tí mo ti ń bá yín ṣiṣẹ́, mo ní ìfọ̀kànbalẹ̀ tó kojá àfẹnusọ.",incorrect,single_delete,tone,menyo20k
tone_0344,"Ẹni tí ó fẹ́ kúure, kó hùwà rere.",correct,none,tone,menyo20k
tone_0344,"Ẹni ti o fẹ kuure, ko huwa rere.",incorrect,strip_all,tone,menyo20k
tone_0344,"Ẹni tí ó fẹ́ kùure, kó hùwà rere.",incorrect,single_flip,tone,menyo20k
tone_0344,"Ẹni ti ó fẹ́ kúure, kó hùwà rere.",incorrect,single_delete,tone,menyo20k
tone_0345,Fi sílẹ̀ ní òfìfo láti ṣẹ̀dá òǹṣàmúlò tuntun,correct,none,tone,menyo20k
tone_0345,Fi silẹ ni ofifo lati ṣẹda onṣamulo tuntun,incorrect,strip_all,tone,menyo20k
tone_0345,Fi sílẹ̀ ní òfìfo láti ṣẹ̀dá òǹṣàmùlò tuntun,incorrect,single_flip,tone,menyo20k
tone_0345,Fi sílẹ̀ ní òfìfo láti ṣẹ̀dá oǹṣàmúlò tuntun,incorrect,single_delete,tone,menyo20k
tone_0346,"Àkàsílẹ̀ẹ rẹ lè ní ẹnìkọ̀ọ̀kan, àjọ ìjọba, tàbí àjọ-ìlú.",correct,none,tone,menyo20k
tone_0346,"Akasilẹẹ rẹ le ni ẹnikọọkan, ajọ ijọba, tabi ajọ-ilu.",incorrect,strip_all,tone,menyo20k
tone_0346,"Àkásílẹ̀ẹ rẹ lè ní ẹnìkọ̀ọ̀kan, àjọ ìjọba, tàbí àjọ-ìlú.",incorrect,single_flip,tone,menyo20k
tone_0346,"Àkàsílẹ̀ẹ rẹ lè ní ẹnìkọ̀ọ̀kan, àjọ ìjọba, tabí àjọ-ìlú.",incorrect,single_delete,tone,menyo20k
tone_0347,"""Àlàmú, la etí rẹ dáadáa kí o gbọ́ mi...""""""",correct,none,tone,menyo20k
tone_0347,"""Alamu, la eti rẹ daadaa ki o gbọ mi...""""""",incorrect,strip_all,tone,menyo20k
tone_0347,"""Àlàmú, la etì rẹ dáadáa kí o gbọ́ mi...""""""",incorrect,single_flip,tone,menyo20k
tone_0347,"""Àlamú, la etí rẹ dáadáa kí o gbọ́ mi...""""""",incorrect,single_delete,tone,menyo20k
tone_0348,Kò sì sí lákọsílẹ̀ pé ọ̀kan nínú wọn fẹ̀yìn tọ àgbá.,correct,none,tone,menyo20k
tone_0348,Ko si si lakọsilẹ pe ọkan ninu wọn fẹyin tọ agba.,incorrect,strip_all,tone,menyo20k
tone_0348,Kò sì sí lákọsílẹ̀ pé ọ̀kan nínú wọn fẹ̀yìn tọ ágbá.,incorrect,single_flip,tone,menyo20k
tone_0348,Kò sì sí lákọsílẹ̀ pé ọ̀kan nínú wọn fẹyìn tọ àgbá.,incorrect,single_delete,tone,menyo20k
tone_0349,"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Utrecht, Netherlands",correct,none,tone,menyo20k
tone_0349,"Apejọ Agbaye “Ifẹ Ki I Yẹ Lae”! Ta A Ṣe ni 2019—Utrecht, Netherlands",incorrect,strip_all,tone,menyo20k
tone_0349,"Ápéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Utrecht, Netherlands",incorrect,single_flip,tone,menyo20k
tone_0349,"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Ta A Ṣe ní 2019—Utrecht, Netherlands",incorrect,single_delete,tone,menyo20k
tone_0350,Ìkànnì tí kò sí lákàálẹ̀,correct,none,tone,menyo20k
tone_0350,Ikanni ti ko si lakaalẹ,incorrect,strip_all,tone,menyo20k
tone_0350,Íkànnì tí kò sí lákàálẹ̀,incorrect,single_flip,tone,menyo20k
tone_0350,Ìkànnì ti kò sí lákàálẹ̀,incorrect,single_delete,tone,menyo20k
tone_0351,Ẹní bá yẹ ọ̀nà Ìjẹ̀bú tì ni yó yẹ̀ ẹ́ tán.,correct,none,tone,menyo20k
tone_0351,Ẹni ba yẹ ọna Ijẹbu ti ni yo yẹ ẹ tan.,incorrect,strip_all,tone,menyo20k
tone_0351,Ẹní bá yẹ ọ̀ná Ìjẹ̀bú tì ni yó yẹ̀ ẹ́ tán.,incorrect,single_flip,tone,menyo20k
tone_0351,Ẹni bá yẹ ọ̀nà Ìjẹ̀bú tì ni yó yẹ̀ ẹ́ tán.,incorrect,single_delete,tone,menyo20k
tone_0352,"Torí náà, iye irin wúwo tí àwọn ẹranko wọ̀nyí ń jẹ",correct,none,tone,menyo20k
tone_0352,"Tori naa, iye irin wuwo ti awọn ẹranko wọnyi n jẹ",incorrect,strip_all,tone,menyo20k
tone_0352,"Torí náá, iye irin wúwo tí àwọn ẹranko wọ̀nyí ń jẹ",incorrect,single_flip,tone,menyo20k
tone_0352,"Torí náà, iye irin wuwo tí àwọn ẹranko wọ̀nyí ń jẹ",incorrect,single_delete,tone,menyo20k
tone_0353,Ẹ̀ẹ̀marùn-ún ni a ó ṣe é,correct,none,tone,menyo20k
tone_0353,Ẹẹmarun-un ni a o ṣe e,incorrect,strip_all,tone,menyo20k
tone_0353,Ẹ̀ẹ́marùn-ún ni a ó ṣe é,incorrect,single_flip,tone,menyo20k
tone_0353,Ẹ̀ẹ̀marùn-un ni a ó ṣe é,incorrect,single_delete,tone,menyo20k
tone_0354,Ẹgbẹ̀rún mẹ́rin ní orílẹ̀-ède Portugal ò túmọ̀ sí nǹkankan.,correct,none,tone,menyo20k
tone_0354,Ẹgbẹrun mẹrin ni orilẹ-ede Portugal o tumọ si nnkankan.,incorrect,strip_all,tone,menyo20k
tone_0354,Ẹgbẹ̀rún mẹ́rin ní orílẹ̀-ède Portugal ò túmọ̀ sì nǹkankan.,incorrect,single_flip,tone,menyo20k
tone_0354,Ẹgbẹ̀run mẹ́rin ní orílẹ̀-ède Portugal ò túmọ̀ sí nǹkankan.,incorrect,single_delete,tone,menyo20k
tone_0355,Kìí pẹ́ tí wọn ó fi ń wó ọ̀kan nínú àwọn òpó wọ̀nyí lulẹ̀.,correct,none,tone,menyo20k
tone_0355,Kii pẹ ti wọn o fi n wo ọkan ninu awọn opo wọnyi lulẹ.,incorrect,strip_all,tone,menyo20k
tone_0355,Kìí pẹ́ tí wọn ó fi ń wò ọ̀kan nínú àwọn òpó wọ̀nyí lulẹ̀.,incorrect,single_flip,tone,menyo20k
tone_0355,Kìí pẹ́ tí wọn ó fi ń wó ọ̀kan nínú àwọn òpó wọ̀nyi lulẹ̀.,incorrect,single_delete,tone,menyo20k
tone_0356,"Bí bẹ́ẹ̀kọ́, àwọn wèrè fúnrawọn náà ágbàjọba ilé náà.",correct,none,tone,menyo20k
tone_0356,"Bi bẹẹkọ, awọn were funrawọn naa agbajọba ile naa.",incorrect,strip_all,tone,menyo20k
tone_0356,"Bí bẹ́ẹ̀kọ́, àwọn wèrè fúnrawọn náà ágbájọba ilé náà.",incorrect,single_flip,tone,menyo20k
tone_0356,"Bí bẹ́ẹ̀kọ́, awọn wèrè fúnrawọn náà ágbàjọba ilé náà.",incorrect,single_delete,tone,menyo20k
tone_0357,"Dàda ò leè jà, ṣùgbọ́n ó lábùúrò tó gbójú.",correct,none,tone,menyo20k
tone_0357,"Dada o lee ja, ṣugbọn o labuuro to gboju.",incorrect,strip_all,tone,menyo20k
tone_0357,"Dàda ò leè jà, ṣùgbọ́n ó lábùúrò tó gbòjú.",incorrect,single_flip,tone,menyo20k
tone_0357,"Dàda ò leè jà, ṣùgbọn ó lábùúrò tó gbójú.",incorrect,single_delete,tone,menyo20k
tone_0358,Apẹ́ẹ́jẹ kì í jẹ ìbàjẹ́.,correct,none,tone,menyo20k
tone_0358,Apẹẹjẹ ki i jẹ ibajẹ.,incorrect,strip_all,tone,menyo20k
tone_0358,Apẹ́ẹ̀jẹ kì í jẹ ìbàjẹ́.,incorrect,single_flip,tone,menyo20k
tone_0358,Apẹ́ẹ́jẹ kì í jẹ ibàjẹ́.,incorrect,single_delete,tone,menyo20k
tone_0359,"Bí a bá fi dídùn họ ifò̩n, a ó họra dé eegun.",correct,none,tone,menyo20k
tone_0359,"Bi a ba fi didun họ ifo̩n, a o họra de eegun.",incorrect,strip_all,tone,menyo20k
tone_0359,"Bí a bá fi dídùn họ ifó̩n, a ó họra dé eegun.",incorrect,single_flip,tone,menyo20k
tone_0359,"Bí a bá fi dídùn họ ifò̩n, a o họra dé eegun.",incorrect,single_delete,tone,menyo20k
tone_0360,Ó dá ẹ lójú pé kò sí ẹnì kankan nínú ilé yìí,correct,none,tone,menyo20k
tone_0360,O da ẹ loju pe ko si ẹni kankan ninu ile yii,incorrect,strip_all,tone,menyo20k
tone_0360,Ó dá ẹ lójú pé kò sí ẹnì kankan nínú ilé yíí,incorrect,single_flip,tone,menyo20k
tone_0360,Ó da ẹ lójú pé kò sí ẹnì kankan nínú ilé yìí,incorrect,single_delete,tone,menyo20k
tone_0361,"Kàkà kí ọmọdé pàgbà láyò, àgbà a fi ọgbọ́n àgbà gbé e.",correct,none,tone,menyo20k
tone_0361,"Kaka ki ọmọde pagba layo, agba a fi ọgbọn agba gbe e.",incorrect,strip_all,tone,menyo20k
tone_0361,"Kàkà kí ọmọdé pàgbà láyò, àgbà a fi ọgbọ́n àgbá gbé e.",incorrect,single_flip,tone,menyo20k
tone_0361,"Kàkà kí ọmọdé pàgbà láyò, àgbà a fi ọgbọ́n àgbà gbe e.",incorrect,single_delete,tone,menyo20k
tone_0362,Àwọn gáàsì yìí jọ ìjìinú òkun lójú rẹ̀! Ìjìinú ife!,correct,none,tone,menyo20k
tone_0362,Awọn gaasi yii jọ ijiinu okun loju rẹ! Ijiinu ife!,incorrect,strip_all,tone,menyo20k
tone_0362,Àwọn gáàsì yìì jọ ìjìinú òkun lójú rẹ̀! Ìjìinú ife!,incorrect,single_flip,tone,menyo20k
tone_0362,Àwọn gáàsì yìí jọ ìjìinú okun lójú rẹ̀! Ìjìinú ife!,incorrect,single_delete,tone,menyo20k
tone_0363,San là ń rìn; ajé ní ń múni pá kọ̀rọ̀.,correct,none,tone,menyo20k
tone_0363,San la n rin; aje ni n muni pa kọrọ.,incorrect,strip_all,tone,menyo20k
tone_0363,San là ǹ rìn; ajé ní ń múni pá kọ̀rọ̀.,incorrect,single_flip,tone,menyo20k
tone_0363,San là ń rìn; ajé ní ń múni pá kọ̀rọ.,incorrect,single_delete,tone,menyo20k
tone_0364,Ó hùn mí láti mọ IBI tí wọ́n ti ṣe ìwádìí-àyẹ̀wò yìí ní Nàìjíríà.,correct,none,tone,menyo20k
