sentence,source,word_count
"Mi ò fẹ́ fun yín lára, ṣùgbọ́n bẹ́ẹ̀ ni.",menyo20k,9
Ìran mẹ́ta péré ló gbà láti sọ orílẹ̀-ède North Korea di “1984 ti Goorge Orwell,menyo20k,15
Ìran mẹ́ta péré ló gbà.,menyo20k,5
Àwọn ọmọ ilẹ̀ North Korea ò lè fi ẹnu arawọn sọ̀rọ̀ lọ́wọ́lọ́wọ́ yìí.,menyo20k,13
Wọn ò ní ẹ̀rọ-ayélukára-bí-ajere ní ọ̀rún ọdún kọkàn-lé-lógún.,menyo20k,8
"Látara ìrírí mi, gbogbo nǹkan ló ṣe é ṣe.",menyo20k,9
"Wón rà mí, wọ́n tà mí gẹ́gẹ́ bí ẹrú.",menyo20k,9
Ìdí nìyẹn tí a fi ní gbogbo ẹ̀tọ́ láti ní ìrètí.,menyo20k,11
Ìmọ̀-ẹ̀rọ ìṣègùn tí wọ́n ṣẹ̀dá láti pèse ohun tí ilẹ̀ Adúláwò nílò.,menyo20k,12
A lo ààla-ilẹ̀ láti ṣe àròpọ̀ àdírẹ́sì àfojúrí wọn.,menyo20k,9
"Lójijì, àwọn ilà-ìtò bá di kúkurú",menyo20k,6
"Ní báyìí, ònà tí à ń gbà pè àti kọ orúkọ yátọ̀ gidi gan-an.",menyo20k,14
Kí ló sọnù nínú ìtan àwọn aṣíkiri-lọ-sí-ìlú-mìíràn ilẹ̀ America,menyo20k,9
"Ẹ ǹlẹ́, gbogbo ènìyàn, orúkọ mi ni Elizabeth, mo sì ń ṣiṣẹ́ ní àjà ìṣòwò.",menyo20k,15
Ṣùgbọ́n ojú mi ò tíì ṣálẹ̀ sí i dáadáa.,menyo20k,9
"Bíi, ṣé e ń retí kí n ní ìdáhùn fún ìyẹn?",menyo20k,11
Wọ́n fẹ́ràn ìtan ara ẹni t’ó dára.,menyo20k,7
Ṣùgbọ́n ṣé ẹ mọ nǹkan?,menyo20k,5
Ṣùgbọ́n nǹkan t’ó mú mi pinnu láti ta kọ́sọ́sọ́ sí ìsúná gangan kọ́ nìyẹn.,menyo20k,14
Mo kọ̀ fẹ́ san owó ilé mi lásán ni.,menyo20k,9
Ṣùgbọ́n òtítọ́ ni wí pé díẹ̀ nínú wa ló ní àǹfààní láti ṣe ìyẹn.,menyo20k,14
Torí náà ìtàn wo ni mò ń tọ́ka sí?,menyo20k,9
Àkọ́kọ́ ni èrò nípa àwọn òṣìṣẹ́ aṣíkiri.,menyo20k,7
Àwọn ìròyìn lásíkò yìí ti sọ gbobo nǹkan yẹn di àmúdijú díẹ̀.,menyo20k,12
"Fún àwọn ìdí tó fojú hàn, ìtàn yìí ti ń sín mi níwín díẹ̀.",menyo20k,14
Ṣùgbọ́n kì í ṣe òhun nìkan.,menyo20k,6
Ìtàn mìíràn tí màá sọ nípa rẹ̀ jẹ́ nípa èrò àwọn aṣíkíri-alágbára.,menyo20k,12
"Mò ń sọ nípa pé, ṣé ìfarajìn àwọn òbí mi ò tó ni?",menyo20k,13
"Ní báyìí, ó gbàmí lásíkò púpọ̀ láti ṣe àdéhùn pẹ̀lú ìpinnu mi.",menyo20k,12
Báyìí ó yémi pé èyí túmọ̀ sí oríṣiríṣi nǹkan sí oríṣiríṣi ènìyàn.,menyo20k,12
Ẹ ò nílò láti jẹ́ aṣíkiri tàbí ọmọ aṣíkiri láti mọ ìyẹn.,menyo20k,12
"Síbẹ̀, mo mọ̀ wí pé gbígbé àbúrò mi padà wá máa le.",menyo20k,12
Irìnàjo afẹ́ sí ilé-ìwòsàn ní orílẹ̀-ède Nigeria.,menyo20k,7
"Mo kẹ́kọ̀ọ́ jáde ní ilé-ẹ̀kọ́ mẹ́wàá Cleveland, Ohio, ọdún 1975",menyo20k,10
"Mo parí ẹ̀kọ fásitì, mo gba oyè àkọ̀kọ́ nínú ìmọ̀-ìṣègùn, ọdún 1986.",menyo20k,12
Ènìyàn mélòó lẹ lérò pé ó wà nínú kabúkabú yẹn?,menyo20k,10
"Ẹ gbà á gbọ́ tàbí bẹ́ẹ̀ kọ́, ọkọ̀-akérò kan nìyẹn lórílẹ̀-ède Nigeria.",menyo20k,12
"Ẹ gbà á gbọ́ tàbí bẹ́ẹ̀ kọ́, àwọn kan nínú wa máa ń móríbọ́.",menyo20k,14
Kíni ipa ọrọ̀-ajé nígbà tí ọ̀kan nínú wọn bá kú tàbí di aláàbọ̀-ara?,menyo20k,13
Mo rò wí pé ó ṣe pàtàkì.,menyo20k,7
Ibi tí wọ́n máa ń lọ nìyí.,menyo20k,7
"Ìyẹn ò tíì pé ọdún kan, nínú yàrá iṣẹ́ abẹ.",menyo20k,10
Àwọn irinṣẹ́ abẹ nìyẹn ní orílẹ̀-ède Nigeria.,menyo20k,7
Ṣé ẹ rántí gbogbo epo yẹn?,menyo20k,6
Ẹ lè sọ wí pé díẹ̀ nínú àwọn yìí jẹ́ ètò-ẹ̀kọ́.,menyo20k,11
Ẹ lè sọ wí pé ìmọ́tótó ni.,menyo20k,7
Mi ò sọ wí pé òṣì ni.,menyo20k,7
"“ Mo fẹ́ kí wọ́n rò ó wí pé, “Ó dáa ìrètí díẹ̀ wa.",menyo20k,14
"Ní báyìí, ẹ wo ìyẹn.",menyo20k,5
"Iṣẹ́ mi gangan nìyẹn, àbí?",menyo20k,5
Òògun atunilára àti ìtọ́jú alágbára -- ẹ wo àpamọ́ yẹn?,menyo20k,10
"Ẹ gbà mí gbọ́, àwọn àwòran nǹkan tó ń ṣẹlẹ̀ lọ́wọ́ nìwọ̀nyí.",menyo20k,12
Ẹ̀ka ìtọ́jú alágbára tí mo ti ń ṣiṣẹ́ nìyí.,menyo20k,9
"“ Nítorí ó banilérù ó sì wọ́n, ṣùgbọ́n a nílò láti ní i, só yé?",menyo20k,15
"Nítorí náà, àwọn ìṣòro náà nìwọ̀nyí.",menyo20k,6
Mo rò wí pé gbogbo wa la mọ̀.,menyo20k,8
Ọ̀pọ̀lọpọ̀ olùdánilẹ́kọ̀ ṣíwájú àti lẹ́yìn mi máa sọ àwọn ìṣòro tó tún pọ̀ fún wa.,menyo20k,15
Díẹ̀ nínú wọn ni nìwọ̀nyí.,menyo20k,5
"Nítorí náà, kíni mo ṣe?",menyo20k,5
Ibi à ń lọ la dé yìí -- à ń lọ ṣe iṣẹ́ pátàkì kan.,menyo20k,15
A fẹ́ lọ ṣe iṣẹ́ abẹ ọkàn.,menyo20k,7
Nítorí kìí ṣe gbogbo ènìyàn ni yóò jẹ àǹfààní iṣẹ́ pátàkì náà.,menyo20k,12
"Ìlera l’ọrọ̀, nínú ọ̀rọ Hans Rosling.",menyo20k,6
E ó lọ́rọ̀ kíákíá tí ẹ bá kọ́kọ́ wà lálàáfíà.,menyo20k,10
"Nítorí ńà, àwa rè é, iṣẹ́ pátàkì.",menyo20k,7
Iṣẹ́-abẹ ọkàn ní orílẹ̀-ède Nigeria -- wàhálà ńlá.,menyo20k,8
"Mike nìyẹn, Mike jáde síta láti Mississippi.",menyo20k,7
Ṣe ó jọ wí pé inú rẹ̀ ń dùn?,menyo20k,9
Ṣé ó jọ pé inú rè ń dun?,menyo20k,8
"“ Ẹ wò ó, onímọ̀-ẹ̀rọ tí a ní nìyẹn.",menyo20k,9
"Bẹ́ẹ̀ ni, ìwọ tẹ̀síwájú, ṣó yé?",menyo20k,6
"Bẹ́ẹ̀ ni, jẹ k’á lọ yanjú kiní yìí",menyo20k,8
A gba ọ̀pọ̀lọpọ̀ àwọn irinṣẹ́ tí wọ́n ṣe ìkójọ rẹ̀.,menyo20k,10
Ṣùgbọ́n a ní ìsọ̀ro pẹ̀lu rẹ̀,menyo20k,6
A ní ìṣòro tó lágbára níbẹ̀.,menyo20k,6
A ní láti bọ́ sórí ẹ̀rọ ìbánisọ̀rọ̀.,menyo20k,7
Ọkùnrin yìí máa ń wà lórí èrọ̀ ìbánisọ̀rọ̀ ní gbogbo ìgbà ni.,menyo20k,12
Kí la fẹ́ ṣe báyìí?,menyo20k,5
"A pàpà jẹ́ kó ṣiṣẹ́, ododo ni, ṣùgbọ́n ìkan nínú àwọn wọ̀nyí ni.",menyo20k,13
Kódà ó ti darúgbó ju èyí tí ẹ rí lọ.,menyo20k,10
Ǹjẹ́ ẹ lè rí ibi tí iyẹn wà?,menyo20k,8
Orí i fèrèsé kan ló wà.,menyo20k,6
"Mò ń sọ nípa pé, kíni àpóti ìwo àwòrán X-ray?",menyo20k,10
"Ó dára, lásìkò yìí gbogbo rẹ̀ ti wà lórí PAX ṣá.",menyo20k,11
Àwọn ènìyàn ṣì nígbàgbọ́ nínú Voodoo.,menyo20k,6
"Àrùn ọkàn, VSD, ihò inú ọkàn, àmì-àìsàn-mẹ́rin.",menyo20k,7
Ẹ ṣì ma rí àwọn ènìyàn tí wọ́n nígbàgbọ́ nínú rẹ̀ wọ́n sì wá.,menyo20k,14
"Ní ìdá 67 iye òyì-iná ara, tí ó yẹ ó jẹ́ bíi ìdá 97.",menyo20k,14
A ní láti ṣe àwọn wọ̀nyí fún àwọn àgbàlagbà.,menyo20k,9
"Nítorí náà, a ṣe aṣeyọrí a sì ṣì ń ṣe é.",menyo20k,11
À ń pète òmíràn ní oṣù Agẹmọ ní àríwá orílẹ̀-èdè náà.,menyo20k,11
Àgbá òyì-iná náà ò ṣiṣé dáadáa tó.,menyo20k,7
Ṣùgbọ́n mélòó ni a ṣe ní àkọ́kọ́?,menyo20k,7
A ṣe iṣẹ́-abẹ ọkàn fún aláìsàn méjìlá ní àṣeyọrí.,menyo20k,9
"Aláìsàn wa àkọ́kọ́ rèé, látinú yàrá ìtọ́jú alágbára, ẹ wo àga yẹn, ṣó yé?",menyo20k,14
Nǹkan tí mò ń sọ rè é nípa ìmọ̀-ẹ̀ro tó yẹ.,menyo20k,11
"Nǹkan tó ń ṣe nìyẹn, rírọ ibùsùn nítorí ibùsun náà ò ṣiṣẹ́.",menyo20k,12
Ǹjẹ́ ẹ ti rí ọ̀kan nínú àwọn wọ̀nyí rí tẹ́lẹ̀?,menyo20k,10
"Kò ṣe pàtàkì, ó ṣiṣẹ́.",menyo20k,5
Àwọn ọ̀nà-àbáyọ alálòpẹ́ -- ilé-iṣẹ́ mi àkọ̀kọ́ rè é.,menyo20k,9
"Ẹ̀rọ atunilára: agbàwòrán ọlọ́pọ̀-òdiwọ̀n, àwọn iná iṣẹ́-abẹ, òǹfà atẹ́gùn.",menyo20k,9
Bẹ́ẹ̀ gẹ́lẹ́ la ṣe ṣe ìṣelọ́jọ̀ àwọn ilé-ìtajà náà.,menyo20k,9
"Bẹ́ẹ̀ni, ó máa gba pátákó-igun-mẹ́rin agbára ìtànṣán-oòrùn.",menyo20k,7
Bẹ́ẹ̀ni pátákó-igun-mẹ́rin agbára ìtànsán-oòrùn máa fún-un lágbára.,menyo20k,7
"A ní àwọn agbagbára-iná-sára àfẹsẹ̀tẹ̀ kékeré náà, tí ẹ bá fẹ́.",menyo20k,11
Ẹ wá lè ṣe àtúnṣe sí i.,menyo20k,7
Ṣé iṣẹ́-abe eyín ni ẹ fẹ́?,menyo20k,6
"Pinnu irú àwọn irinṣẹ́ tí ó tọ́, ṣe ìkópamọ́ rẹ̀ pẹ̀lú àwọn alálò-túnlò.",menyo20k,13
Lọ́wọ́lọ́wọ́ yìí à ń ṣiṣẹ́ lórí èémí amísíta -- àgbékalẹ̀ èémí-àmísíta sí àye rẹ̀.,menyo20k,14
Ìmọ̀-ẹ̀rọ fún àgbékalẹ̀ èémí-amísíta ò jẹ́ tuntun.,menyo20k,7
Àkójọpọ̀ èémí-àmísíta ti di ìmọ̀-ẹ̀rọ àtijọ́.,menyo20k,6
"Bí ẹ bá yọ òyì-ilẹ̀ kúrò, kí ló kù?",menyo20k,9
"Èémí- àmísíta, ó súmọ́ bẹ́ẹ̀.",menyo20k,5
Nítorí náà ìyẹn ò jẹ́ tuntun.,menyo20k,6
Nǹkan tí à ń ṣe ni ìṣàmúlò ìmọ̀-ẹ̀rọ yìí sí i.,menyo20k,11
"Àwọn àwòmọ́ ìpìlẹ̀ ẹ̀rọ mi nìyìí, tàbí ẹ̀rọ wa.",menyo20k,9
Nǹkan tó mú u yàtọ̀ ni nìyí.,menyo20k,7
Ọdún tó kọjá ni wọ́n ya àwòrán yìí.,menyo20k,8
"Àwọn yìí ni àwọn àwọn tí a jọ kẹ́kọ̀ọ́ jáde, ọdún 1986.",menyo20k,12
"Ilé arákùrin yìí ní Potomac ni, fún àwọn tí wọ́n mọ Maryland dijú.",menyo20k,13
"Àwọn ènìyan ilẹ̀ Adúláwọ̀, nítorí wọ́n máa fi ẹ̀mí ṣe é, mo rò bẹ́ẹ̀.",menyo20k,14
"àìmọyẹ àti àìmọye díẹ̀ tó wà nísálẹ̀ yẹn, ìfarajìn ni.",menyo20k,10
Ẹ ní láti ṣe é.,menyo20k,5
"Àwọn ọmọ ilẹ̀ Adúláwọ̀ ní láti ṣe é, pẹ̀lú àjọṣepọ̀ gbogbo àwọn ènìyàn tókù.",menyo20k,14
Bí ìròyìn òfegè ṣe ń ṣọṣẹ́ gidi.,menyo20k,7
Mo fẹ́ sọ ìtàn kan fún yín nípa ọmọdébìnrin kan.,menyo20k,10
Ṣùgbọ́n mi ò lè sọ orúkọ rẹ̀ gangan fún yín.,menyo20k,10
Torí náà ẹ jẹ́ ká pè é ní Hadiza,menyo20k,9
Hadiza jẹ́ ọmọ ogún ọdún.,menyo20k,5
Ṣùgbọ́n ó wà nínú ìnira àtìgbàdégbà.,menyo20k,6
Ṣé ẹ fẹ́ mọ ìdí rẹ̀?,menyo20k,6
"Ìtàn yìí, bó ṣe yẹ, ti fa rúkèrúdò káàkiri àgbáyé.",menyo20k,10
"Ṣùgbọ́n nígbà tí a dé, ó hàn gbangba pé ìròyìn kan ṣoṣo ló wà nígboro.",menyo20k,15
A ò fi ìjọba náà lára balẹ̀.,menyo20k,7
Ṣùgbọ́n wọ́n tún sọ fún wa pé ète ni ìròyìn nípa àwọn ọmọdébìnrin Chibok náà.,menyo20k,15
Gbogbo ènìyán lérò wí pé wọ́n ti kú ni.,menyo20k,9
"Ṣùgbọ́n ní oṣù Igbe ọdún tó kọjá, mo gba fọ́rán aláwòrán yìí.",menyo20k,12
Mi ò ní láti dúró pẹ́ fún ìfẹsẹ̀múlẹ̀ rẹ̀.,menyo20k,9
Fọ́rán yìí máa tẹ̀síwájú láti bẹ̀rẹ ìdúnàdúrà pẹ̀lú Boko Haram,menyo20k,10
Àwọn ọmọdébìnrin mọ́kànlé-lógún ni wọ́n tú sílẹ̀ ní oṣù Ọ̀wàrà odún tó kọjá.,menyo20k,13
"Ó bani nínú jẹ́, ó súmọ́ igba nínú wọn tí wọ́n ṣì ń wá báyìí.",menyo20k,15
Èyí ń ṣàpèjúwe ewu aṣekúpani ìròyìn òfegè fúnmi.,menyo20k,8
Nítorí náà kíni a lè ṣe nípa rẹ̀?,menyo20k,8
Àwa ni a máa ń ṣe àtagbà àwọn àkóónú náà.,menyo20k,10
Àwa la máa ń ṣe àtagbà àwọn ìròyìn náà lórí ẹ̀rọ ayélukára.,menyo20k,12
"Ní ìgbà àti àkókò yìí, gbogbo wa ni atẹ̀wétà, a sì ní ojúṣe.",menyo20k,13
"Nínú iṣẹ́ mi gẹ́gẹ́ bi akọ̀ròyìn, mo máa ń ṣáyẹ̀wò, mo máa ń ṣe ìfesẹ̀múlẹ̀.",menyo20k,15
"Mo jẹ́ri ìgboyà mi, ṣùgbọ́n mo béére àwọn ìbéèrè alágbára.",menyo20k,10
Kíló dé tí ẹni yìí ń sọ ìtàn yìí fún mi?,menyo20k,11
Kíni wọ́n fẹ́ jẹ lérè pẹ̀lú ṣíṣe àtagbà ìfitónilétí yìí?,menyo20k,10
Ṣé ẹ ní ipinnu Kankan tí ẹ fi ń pamọ́?,menyo20k,10
Ta ni ẹni náà níbí tó ti ṣe ìyẹn?,menyo20k,9
Mo mọ̀ mo ti ṣe é.,menyo20k,6
Ṣùgbọ́n tí a bá jáwọ́ mínú àwọn ìfitóniléti tí a ṣàwárí pẹ̀lú ìṣojúlọ́yìn ńkọ́?,menyo20k,14
Ẹ ṣeun gidi gan-an fún ìtẹ́tíi yín.,menyo20k,7
Bí a ṣe lè dèna ìgbọ́ngbẹ ọpọlọ ìmọ-ìjìnlẹ̀ nílẹ̀ Adúláwò.,menyo20k,10
Èyí ti jẹ́ kí àwọn akẹ́kọ̀ọ́ ó gba ojúlówó ẹ̀kọ́ nílẹ̀ Adúláwọ̀.,menyo20k,12
"Fún àpẹẹrẹ, bí èmi náà, orílẹ̀-ède US ni Ọ̀mọ̀wé Eric Fokan ti gba ìkọ́ni.",menyo20k,14
"Nígbà tí mo pàde Eric, ó ń múra láti padà sí orílẹ̀-ède US ni.",menyo20k,14
Ṣùgbọ́n a yí ọkàn rẹ̀ padà láti bẹ̀rẹ àjọṣepọ̀ pẹ̀lú ilé-ẹ̀kọ́ Congo Basin.,menyo20k,13
Igi kanran àkọ́kọ́ tí wọ́n ṣẹ̀dá látara pádi-ààyè ni Arvin mú lọ́wọ́ yìí.,menyo20k,13
Ilẹ̀ Adúláwọ̀ nìkan l’ó ní èyí.,menyo20k,6
"Ṣùgbọ́n gbogbo wá nílò láti ṣe àfikún ọ̀nà-ìgbésẹ̀ agbègbè, alágbára àti arónilágbára yìí.",menyo20k,13
Di àsìkò yìí a ti ní àwọn fásitì àti àwọn ilé-iṣẹ́-tí-kìí-ṣe-ti-ìjọba mẹ́fà gẹ́gẹ́ bí alájọṣe.,menyo20k,15
Iṣẹ́ Ń Lọ Lọ́wọ́ Lórí Ẹ̀ka Ọ́fíìsì Tuntun Tí À Ń Kọ́ ní Kamẹrúùnù,menyo20k,14
Ìròyìn: Iṣẹ́ Ti Ń Lọ Gan-an Lórí Ẹ̀ka Ọ́fíìsì Tuntun ní Kamẹrúùnù,menyo20k,12
Àwọn Ẹlẹ́rìí Jèhófà Mú Ìwé Mímọ́ Kristẹni Lédè Gíríìkì Jáde Lédè Bassa ní Orílẹ̀-èdè Kamẹrúùnù,menyo20k,15
Àwọn Ará ní Àríwá Ìlà Oòrùn Kóńgò Sá Torí Àwọn Tó Ń Jà,menyo20k,13
Àrùn Ebola Ń Jà Ràn-ìn Lórílẹ̀-Èdè Congo,menyo20k,7
Wọ́n Ti Lo Ọdún Mẹ́ẹ̀ẹ́dọ́gbọ̀n (25) Lọ́gbà Ẹ̀wọ̀n ní Eritrea,menyo20k,10
Arábìnrin Kan Kú Nínú Jàǹbá Ọkọ̀ Òfúrufú Ethiopian Airlines,menyo20k,9
Àwọn Adigunjalè Wá sí Hòtẹ́ẹ̀lì Kan ní Kenya,menyo20k,8
Àwa Ẹlẹ́rìí Jèhófà Mú Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun Jáde Lédè Luo Lórílẹ̀-Èdè Kẹ́ńyà,menyo20k,15
A Ya Ilé Ẹ̀kọ́ Ètò Ọlọ́run Kan Sí Mímọ́ ní Kẹ́ńyà,menyo20k,11
Ìjì Cyclone Ava Kọlu Madagásíkà,menyo20k,5
Àwa Ẹlẹ́rìí Jèhófà Kọ Lẹ́tà Nítorí Àwọn Ará Wa ní Rọ́ṣíà​—Láti Màláwì,menyo20k,12
Ìjì Líle Kenneth Jà ní Àríwá Mòsáńbíìkì,menyo20k,7
Òjò Àrọ̀ọ̀rọ̀dá Rọ̀ ní Nàìjíríà,menyo20k,5
Òjò Àrọ̀ọ̀rọ̀dá Fa Omíyalé ní Nàìjíríà,menyo20k,6
Wọ́n Rántí Ìpẹ̀yàrun Tó Ṣẹlẹ̀ Ní Rùwáńdà Lẹ́yìn Ọdún Márùndínlọ́gbọ̀n,menyo20k,10
Òjò Oníjì Líle Ṣọṣẹ́ ní Rùwáńdà,menyo20k,6
Àwa Ẹlẹ́rìí Jèhófà Ṣe Àpéjọ Àgbègbè Lédè Adití Fún Ìgbà Àkọ́kọ́ Ní Rùwáńdà,menyo20k,13
"Ilẹ̀ Ya, Ó Sì Pa Àwọn Èèyàn ní Siria Lóònù",menyo20k,10
Òjò Àrọ̀ọ̀rọ̀dá àti Omíyalé ní South Africa,menyo20k,7
Àkúnya Omi Wáyé Lórílẹ̀-Èdè Tógò,menyo20k,5
Àwa Ẹlẹ́rìí Jèhófà Mú Bíbélì Ìtumọ̀ Ayé Tuntun Tá A Tún Ṣe Jáde Lédè Shona,menyo20k,15
Iṣẹ́ Ti Bẹ̀rẹ̀ Lórí Ẹ̀ka Ọ́fíìsì Tuntun ní Ajẹntínà,menyo20k,9
"Ilẹ̀ Ya Lórílẹ̀-Èdè Bolivia, Ó sì Ba Nǹkan Jẹ́ Nílùú La Paz",menyo20k,12
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—São Paulo, Brazil",menyo20k,14
Àwọn Ará Wa Ṣèrànwọ́ Lẹ́yìn Tí Àkúnya Omi Ṣọṣẹ́ Lórílẹ̀-èdè Brazil,menyo20k,11
Ibi Tó Ń Gba Omi Dúró Ya Lulẹ̀ ní Brazil,menyo20k,10
"Iná Ńlá Sọ Nílùú Manaus, ní Brazil",menyo20k,7
Ilé Ẹjọ́ Gíga Jù Lọ ní Kánádà Dá Àwa Ẹlẹ́rìí Jèhófà Láre,menyo20k,12
Ilé Ẹjọ́ Gíga Jù Lọ ti Kánádà Kọ̀ Láti Dá sí Ètò Ìyọlẹ́gbẹ́,menyo20k,13
Ìrántí Ikú Kristi Tá A Ṣé Lọ́dún 2020​—Orílẹ̀-èdè Kánádà,menyo20k,9
Ọkàn Wọn Balẹ̀ Lásìkò tí Àrùn COVID-19 Ń Jà,menyo20k,9
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Toronto, Kánádà",menyo20k,13
Ìjì Líle Fa Àjálù Ńlá ní Cuba,menyo20k,7
Ìdílé Ẹlẹ́rìí Jèhófà Kan Kú Sínú Jàǹbá Ọkọ̀ Òfuurufú ní Cuba,menyo20k,11
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019​—Guayaquil, Ecuador",menyo20k,13
Àwọn Ẹlẹ́rìí ní Ecuador Ń Wàásù Fáwọn Èèyàn Láì Kúrò Nílé,menyo20k,11
Òkè Ayọnáyèéfín Bú Gbàù ní Guatemala,menyo20k,6
Ìmìtìtì Ilẹ̀ Wáyé ní Àríwá Ilẹ̀ Haiti,menyo20k,7
Ìjì Tí Wọ́n Pè Ní Lidia Jà ní Orílẹ̀-Èdè Mẹ́síkò,menyo20k,10
Ìmìtìtì ilẹ̀ tó lágbára tí ìwọ̀n rẹ̀ jẹ́ 7.1 wáyé ní àárín gbùngbùn orílẹ̀-èdè Mẹ́síkò,menyo20k,15
Hurricane Max jà ní gúùsù orílẹ̀-èdè Mẹ́síkò,menyo20k,7
Àwọn Ẹlẹ́rìí Jèhófà Parí Ètò Ìrànwọ́ ní Amẹ́ríkà Àárín Lẹ́yìn Ìmìtìtì Ilẹ̀ Tó Wáyé,menyo20k,14
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Monterrey, Mẹ́síkò",menyo20k,13
Ìmìtìtì Ilẹ̀ Wáyé ní Mẹ́síkò,menyo20k,5
Ìjì Líle Jà Tẹ̀ Léra ní Mẹ́síkò,menyo20k,7
Àwa Ẹlẹ́rìí Jèhófà Mú Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun Jáde Lédè Guarani,menyo20k,13
Àkúnya Omi Ṣẹlẹ̀ Lórílẹ̀-Èdè Paraguay,menyo20k,5
"Àkànṣe Ìwàásù Dé Ọ̀dọ̀ Àwọn Tó Ń Sọ Èdè Aymara Nílùú Puno, Lórílẹ̀-Èdè Peru",menyo20k,14
Ìròyìn Tá a kọ́kọ́ gbọ́ nípa ìjì ńlá kan tí wọ́n pè ní Hurricane Maria,menyo20k,15
Ìròyìn láti Puerto Rico Lẹ́yìn ìjì líle Hurricane Maria,menyo20k,9
Ojú Ọjọ́ Tí Kò Bára Dé Ba Nǹkan Jẹ́ Láwọn Ibì Kan Lórílẹ̀-Èdè Amẹ́ríkà,menyo20k,14
Ìmìtìtì Ilẹ̀ Ṣọṣẹ́ Ní Gúúsù California,menyo20k,6
Ìmìtìtì Ilẹ̀ Tó Lágbára ní Alaska,menyo20k,6
Ìjì Lílé Ṣọṣẹ́ Láwọn Agbègbè Kan Lórílẹ́-èdè Amẹ́ríkà,menyo20k,8
Ìjì Líle Tó Ń Jẹ́ Dorian Ṣọṣẹ́ Lórílẹ̀-èdè Bahamas,menyo20k,9
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019​—Houston, Orílẹ̀-èdè Amẹ́ríkà (Gẹ̀ẹ́sì)",menyo20k,15
Iná Runlérùnnà ní Ìpínlẹ̀ California,menyo20k,5
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Atlanta, Orílẹ̀-èdè Amẹ́ríkà",menyo20k,14
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Miami, Orílẹ̀-èdè Amẹ́ríkà (Gẹ̀ẹ́sì)",menyo20k,15
Iná Runlé-rùnnà ní Àríwá California,menyo20k,5
Ìròyìn Àkọ́kọ́ Nípa Ìjì Líle Tí Wọ́n Pè ní Irma,menyo20k,10
"Iná Ńlá Tí Wọ́n Pè ní Carr Ṣọṣẹ́ Nítòsí Redding, Ìpínlẹ̀ California",menyo20k,12
ÌRÒYÌN TÓ KỌ́KỌ́ DÉ | Iná Tó Ṣẹ́ Yọ Ní California,menyo20k,11
Ìjì Líle àti Àkúnya Omi Ṣọṣẹ́ Ní Gúúsù Ìpínlẹ̀ Texas,menyo20k,10
Ìrántí Ikú Kristi Tá A Ṣé Lọ́dún 2020—Orílẹ̀-Èdè Amẹ́ríkà,menyo20k,9
Ìròyìn Lọ́ọ́lọ́ọ́ Nípa Ibi Tí Ètò Ìrànwọ́ Dé Lẹ́yìn Ìjì Hurricane Harvey,menyo20k,12
Ijì Lílé Tó Ń Jẹ́ Dorian Runlé-rùnnà,menyo20k,7
Ìròyìn Lọ́ọ́lọ́ọ́ Nípa Iná Runlé-rùnnà Tó Ṣẹ́yọ Ní California,menyo20k,9
Omíyalé Ba Nǹkan Jẹ́ Láàárín Agbègbè Ìwọ̀ Oòrùn Amẹ́ríkà,menyo20k,9
Ìjì Líle Ṣọṣẹ́ ni Gúúsù Ìpínlẹ̀ California,menyo20k,7
A Ya Gbọ̀ngàn Ìjọba Àkọ́kọ́ Sí Mímọ́ Lẹ́ẹ̀kan Sí I Lẹ́yìn Ọdún Márùnlélọ́gọ́rin (85),menyo20k,14
Àwọn Iná Tó Jó ní Ìgbèríko California Ba Agbègbè Náà Jẹ́,menyo20k,11
"Ẹnì Kan Yìnbọn ní Ilé Ìwé Kan ní California, Lórílẹ̀-Èdè Amẹ́ríkà",menyo20k,11
"Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019​—Phoenix, Orílẹ̀-Èdè Amẹ́ríkà",menyo20k,14
Ìpàtẹ Àwọn Nǹkan Ìṣẹ̀ǹbáyé Ti Wà Báyìí ní Oríléeṣẹ́ Wa Lédè Adití,menyo20k,12
Ìjì Líle Tó Ń Jẹ́ Barry Gbo Gúúsù Amẹ́ríkà Jìgìjìgì,menyo20k,10
Ọ̀pọ̀ Èèyàn Ló Fara Gbọta Nílùú Virginia Beach Lórílẹ̀-Èdè Amẹ́ríkà,menyo20k,10
